Date,Hour,Temperature,Humidity,Wind,Pressure,Precipitation,Condition
5/28/2024,11:53 AM,82,0.58,22,29.5,0,Partly Cloudy / Windy
5/28/2024,12:53 PM,85,0.53,18,29.45,0,Partly Cloudy
5/28/2024,1:53 PM,87,0.48,23,29.43,0,Fair / Windy
5/28/2024,2:53 PM,86,0.49,18,29.42,0,Partly Cloudy
5/28/2024,3:53 PM,87,0.44,16,29.38,0,Fair
5/28/2024,4:53 PM,87,0.44,14,29.36,0,Fair
5/28/2024,5:53 PM,84,0.53,10,29.36,0,Partly Cloudy
5/28/2024,6:53 PM,82,0.58,7,29.37,0,Cloudy
5/28/2024,7:53 PM,81,0.60,7,29.39,0,Partly Cloudy
5/28/2024,8:53 PM,81,0.60,5,29.44,0,Cloudy
5/28/2024,9:53 PM,78,0.71,6,29.46,0,Light Rain
5/28/2024,10:25 PM,77,0.74,3,29.48,0,Light Rain with Thunder
5/28/2024,10:53 PM,74,0.87,16,29.55,0.1,Heavy T-Storm
5/29/2024,11:10 PM,72,0.97,8,29.55,0.3,Heavy T-Storm
5/29/2024,11:31 PM,72,0.97,8,29.49,0.5,T-Storm
5/29/2024,11:53 PM,72,0.97,15,29.46,0.6,Light Rain with Thunder
5/29/2024,12:08 AM,71,0.96,18,29.44,0,Light Rain with Thunder
5/29/2024,12:22 AM,71,0.96,18,29.42,0,T-Storm
5/29/2024,12:53 AM,75,0.76,18,29.3,0.1,Light Rain
5/29/2024,1:14 AM,74,0.76,9,29.34,0,Light Rain
5/29/2024,1:53 AM,74,0.79,6,29.41,0,Mostly Cloudy
5/29/2024,2:53 AM,73,0.84,8,29.44,0,Mostly Cloudy
5/29/2024,3:53 AM,72,0.87,9,29.49,0,Mostly Cloudy
5/29/2024,4:53 AM,71,0.90,8,29.48,0,Mostly Cloudy
5/29/2024,5:53 AM,70,0.93,6,29.47,0,Mostly Cloudy
5/29/2024,6:53 AM,73,0.84,5,29.5,0,Mostly Cloudy
5/29/2024,7:53 AM,75,0.82,8,29.49,0,Partly Cloudy
5/29/2024,8:53 AM,79,0.74,9,29.49,0,Fair
5/29/2024,9:53 AM,82,0.67,8,29.48,0,Fair
5/29/2024,10:53 AM,84,0.61,7,29.45,0,Fair
5/29/2024,11:53 AM,86,0.57,3,29.43,0,Fair
5/29/2024,12:53 PM,90,0.50,5,29.41,0,Partly Cloudy
5/29/2024,1:53 PM,89,0.52,6,29.4,0,Partly Cloudy
5/29/2024,2:53 PM,89,0.53,7,29.39,0,Partly Cloudy
5/29/2024,3:53 PM,88,0.55,7,29.38,0,Cloudy
5/29/2024,4:53 PM,87,0.59,6,29.37,0,Partly Cloudy
5/29/2024,5:53 PM,88,0.59,3,29.36,0,Partly Cloudy
5/29/2024,6:53 PM,86,0.63,6,29.35,0,Fair
5/29/2024,7:53 PM,83,0.69,5,29.36,0,Fair
5/29/2024,8:53 PM,81,0.74,5,29.38,0,Fair
5/29/2024,9:53 PM,80,0.79,9,29.39,0,Fair
5/29/2024,10:53 PM,79,0.79,8,29.4,0,Partly Cloudy
5/30/2024,11:53 PM,77,0.84,3,29.39,0,Partly Cloudy
5/30/2024,12:30 AM,76,0.87,5,29.39,0,Mostly Cloudy
5/30/2024,12:53 AM,76,0.87,6,29.38,0,Mostly Cloudy
5/30/2024,1:30 AM,75,0.94,5,29.38,0,Mostly Cloudy
5/30/2024,1:53 AM,75,0.94,3,29.38,0,Mostly Cloudy
5/30/2024,2:53 AM,76,0.91,3,29.37,0,Cloudy
5/30/2024,3:53 AM,77,0.96,6,29.37,0,Cloudy
5/30/2024,4:44 AM,78,0.93,7,29.36,0,Cloudy
5/30/2024,4:53 AM,78,0.93,6,29.36,0,Cloudy
5/30/2024,5:53 AM,78,0.93,5,29.37,0,Cloudy
5/30/2024,6:33 AM,79,0.90,7,29.39,0,Cloudy
5/30/2024,6:53 AM,80,0.90,8,29.39,0,Mostly Cloudy
5/30/2024,7:53 AM,81,0.85,8,29.4,0,Mostly Cloudy
5/30/2024,8:21 AM,82,0.82,12,29.39,0,Partly Cloudy
5/30/2024,8:53 AM,84,0.74,15,29.38,0,Partly Cloudy
5/30/2024,9:53 AM,86,0.70,15,29.37,0,Mostly Cloudy
5/30/2024,10:53 AM,88,0.65,12,29.35,0,Mostly Cloudy
5/30/2024,11:53 AM,90,0.59,9,29.34,0,Mostly Cloudy
5/30/2024,12:53 PM,90,0.59,12,29.31,0,Mostly Cloudy
5/30/2024,1:53 PM,92,0.58,14,29.28,0,Mostly Cloudy
5/30/2024,2:53 PM,92,0.55,14,29.25,0,Mostly Cloudy
5/30/2024,3:53 PM,91,0.57,10,29.23,0,Mostly Cloudy
5/30/2024,4:53 PM,92,0.55,9,29.23,0,Mostly Cloudy
5/30/2024,5:53 PM,91,0.55,13,29.22,0,Mostly Cloudy
5/30/2024,6:53 PM,88,0.63,12,29.24,0,Mostly Cloudy
5/30/2024,7:53 PM,86,0.65,16,29.25,0,Fair
5/30/2024,8:53 PM,84,0.69,17,29.26,0,Partly Cloudy
5/30/2024,9:53 PM,83,0.74,13,29.3,0,Mostly Cloudy
5/30/2024,10:26 PM,82,0.76,13,29.28,0,Cloudy
5/30/2024,10:53 PM,82,0.79,16,29.26,0,Cloudy
5/31/2024,11:53 PM,81,0.79,18,29.25,0,Cloudy
5/31/2024,12:53 AM,80,0.81,13,29.28,0,Partly Cloudy
5/31/2024,1:39 AM,80,0.79,8,29.28,0,Cloudy
5/31/2024,1:53 AM,80,0.79,12,29.27,0,Cloudy
5/31/2024,2:53 AM,79,0.84,6,29.3,0,Cloudy
5/31/2024,3:53 AM,77,0.88,18,29.39,0,Cloudy
5/31/2024,4:12 AM,68,0.87,35,29.41,0,Light Rain / Windy
5/31/2024,4:20 AM,66,0.96,29,29.38,0.2,Heavy T-Storm / Windy
5/31/2024,4:35 AM,65,1.00,17,29.37,0.6,Heavy T-Storm
5/31/2024,4:53 AM,66,0.96,10,29.39,0.8,T-Storm
5/31/2024,5:00 AM,65,1.00,5,29.43,0,T-Storm
5/31/2024,5:17 AM,65,0.97,6,29.33,0.2,Light Rain with Thunder
5/31/2024,5:53 AM,66,0.96,12,29.3,0.2,Light Rain with Thunder
5/31/2024,6:53 AM,66,0.96,7,29.37,0.1,Light Rain with Thunder
5/31/2024,7:00 AM,66,0.96,9,29.34,0.1,Light Rain with Thunder
5/31/2024,7:15 AM,66,0.93,3,29.35,0.1,Light Rain with Thunder
5/31/2024,7:41 AM,65,1.00,10,29.33,0.2,Light Rain with Thunder
5/31/2024,7:53 AM,65,1.00,7,29.33,0.2,Light Rain with Thunder
5/31/2024,8:42 AM,66,0.96,8,29.34,0,Cloudy
5/31/2024,8:53 AM,66,0.96,5,29.38,0,Cloudy
5/31/2024,9:03 AM,66,0.96,9,29.37,0,Cloudy
5/31/2024,9:20 AM,66,0.96,14,29.32,0,Mostly Cloudy
5/31/2024,9:53 AM,70,0.90,13,29.35,0,Partly Cloudy
5/31/2024,10:53 AM,75,0.76,8,29.34,0,Fair
5/31/2024,11:53 AM,79,0.72,8,29.32,0,Fair
5/31/2024,12:53 PM,84,0.63,10,29.3,0,Fair
5/31/2024,1:53 PM,86,0.63,6,29.32,0,Partly Cloudy
5/31/2024,2:53 PM,88,0.57,6,29.3,0,Partly Cloudy
5/31/2024,3:53 PM,89,0.55,5,29.29,0,Fair
5/31/2024,4:53 PM,89,0.53,0,29.28,0,Fair
5/31/2024,5:53 PM,87,0.61,7,29.3,0,Mostly Cloudy
5/31/2024,6:53 PM,83,0.69,13,29.32,0,Mostly Cloudy
5/31/2024,7:53 PM,80,0.74,9,29.36,0,Mostly Cloudy
5/31/2024,8:53 PM,78,0.84,5,29.34,0,Mostly Cloudy
5/31/2024,9:53 PM,77,0.84,7,29.32,0,Partly Cloudy
5/31/2024,10:53 PM,77,0.82,6,29.34,0,Partly Cloudy
6/1/2024,11:53 PM,76,0.87,3,29.34,0,Mostly Cloudy
6/1/2024,12:53 AM,76,0.87,6,29.35,0,Cloudy
6/1/2024,1:53 AM,76,0.87,6,29.34,0,Cloudy
6/1/2024,2:53 AM,74,0.91,5,29.35,0,Partly Cloudy
6/1/2024,3:53 AM,72,0.93,0,29.36,0,Fair
6/1/2024,4:53 AM,72,0.93,5,29.38,0,Fair
6/1/2024,5:53 AM,73,0.93,3,29.42,0,Cloudy
6/1/2024,6:53 AM,75,0.87,6,29.4,0,Fair
6/1/2024,7:53 AM,78,0.81,5,29.4,0,Fair
6/1/2024,8:53 AM,81,0.77,8,29.38,0,Fair
6/1/2024,9:53 AM,84,0.72,6,29.36,0,Fair
6/1/2024,10:53 AM,87,0.65,3,29.37,0,Partly Cloudy
6/1/2024,11:53 AM,87,0.65,8,29.37,0,Cloudy
6/1/2024,12:53 PM,87,0.67,8,29.36,0,Cloudy
6/1/2024,1:53 PM,89,0.65,6,29.33,0,Partly Cloudy
6/1/2024,2:53 PM,91,0.59,7,29.3,0,Mostly Cloudy
6/1/2024,3:53 PM,90,0.65,8,29.29,0,Mostly Cloudy
6/1/2024,4:53 PM,90,0.63,5,29.28,0,Partly Cloudy
6/1/2024,5:53 PM,89,0.65,9,29.27,0,Mostly Cloudy
6/1/2024,6:53 PM,87,0.69,6,29.28,0,Mostly Cloudy
6/1/2024,7:53 PM,85,0.77,7,29.29,0,Mostly Cloudy
6/1/2024,8:53 PM,82,0.85,5,29.31,0,Partly Cloudy
6/1/2024,9:53 PM,82,0.82,6,29.33,0,Partly Cloudy
6/1/2024,10:53 PM,81,0.85,7,29.34,0,Mostly Cloudy
6/2/2024,11:53 PM,80,0.87,6,29.34,0,Mostly Cloudy
6/2/2024,12:53 AM,79,0.90,5,29.34,0,Mostly Cloudy
6/2/2024,1:27 AM,79,0.90,5,29.34,0,Mostly Cloudy
6/2/2024,1:53 AM,79,0.90,9,29.34,0,Cloudy
6/2/2024,2:53 AM,78,0.93,8,29.32,0,Mostly Cloudy
6/2/2024,3:53 AM,78,0.90,7,29.31,0,Mostly Cloudy
6/2/2024,4:53 AM,77,0.94,10,29.28,0,Mostly Cloudy
6/2/2024,5:53 AM,78,0.90,3,29.31,0,Cloudy
6/2/2024,6:53 AM,78,0.90,3,29.35,0,Cloudy
6/2/2024,7:53 AM,79,0.90,3,29.35,0,Cloudy
6/2/2024,8:53 AM,80,0.90,6,29.34,0,Cloudy
6/2/2024,9:53 AM,84,0.82,10,29.32,0,Cloudy
6/2/2024,10:27 AM,86,0.77,12,29.32,0,Cloudy
6/2/2024,10:53 AM,87,0.72,10,29.31,0,Mostly Cloudy
6/2/2024,11:53 AM,90,0.68,13,29.29,0,Mostly Cloudy
6/2/2024,12:53 PM,91,0.59,14,29.26,0,Mostly Cloudy
6/2/2024,1:53 PM,93,0.57,15,29.24,0,Mostly Cloudy
6/2/2024,2:53 PM,92,0.58,17,29.22,0,Mostly Cloudy
6/2/2024,3:53 PM,93,0.54,14,29.2,0,Partly Cloudy
6/2/2024,4:53 PM,93,0.52,17,29.2,0,Fair
6/2/2024,5:53 PM,92,0.52,16,29.19,0,Fair
6/2/2024,6:53 PM,89,0.57,13,29.17,0,Partly Cloudy
6/2/2024,7:53 PM,85,0.69,12,29.19,0,Partly Cloudy
6/2/2024,8:53 PM,84,0.72,13,29.23,0,Partly Cloudy
6/2/2024,9:53 PM,82,0.79,15,29.26,0,Partly Cloudy
6/2/2024,10:53 PM,80,0.85,13,29.27,0,Mostly Cloudy
6/3/2024,11:53 PM,80,0.85,15,29.25,0,Cloudy
6/3/2024,12:53 AM,80,0.87,13,29.24,0,Cloudy
6/3/2024,1:53 AM,81,0.85,9,29.25,0,Cloudy
6/3/2024,2:53 AM,80,0.87,12,29.23,0,Cloudy
6/3/2024,3:53 AM,80,0.90,8,29.22,0,Mostly Cloudy
6/3/2024,4:53 AM,80,0.90,10,29.22,0,Cloudy
6/3/2024,5:53 AM,80,0.90,14,29.23,0,Cloudy
6/3/2024,6:53 AM,81,0.88,9,29.23,0,Cloudy
6/3/2024,6:54 AM,81,0.88,10,29.23,0,Mostly Cloudy
6/3/2024,7:53 AM,83,0.85,18,29.22,0,Cloudy
6/3/2024,8:53 AM,85,0.77,20,29.21,0,Cloudy
6/3/2024,9:53 AM,87,0.72,14,29.18,0,Cloudy
6/3/2024,10:46 AM,89,0.67,16,29.17,0,Mostly Cloudy
6/3/2024,10:53 AM,89,0.67,14,29.17,0,Mostly Cloudy
6/3/2024,11:53 AM,91,0.61,20,29.15,0,Mostly Cloudy
6/3/2024,12:53 PM,92,0.62,17,29.13,0,Mostly Cloudy
6/3/2024,1:53 PM,93,0.57,14,29.11,0,Partly Cloudy
6/3/2024,2:53 PM,93,0.57,13,29.09,0,Mostly Cloudy
6/3/2024,3:53 PM,93,0.59,18,29.07,0,Mostly Cloudy
6/3/2024,4:53 PM,91,0.61,17,29.06,0,Mostly Cloudy
6/3/2024,5:53 PM,89,0.63,15,29.06,0,Mostly Cloudy
6/3/2024,6:53 PM,86,0.70,13,29.06,0,Mostly Cloudy
6/3/2024,7:53 PM,84,0.76,8,29.08,0,Mostly Cloudy
6/3/2024,8:53 PM,83,0.79,12,29.09,0,Mostly Cloudy
6/3/2024,9:53 PM,83,0.77,12,29.14,0,Cloudy
6/3/2024,10:51 PM,82,0.79,13,29.13,0,Mostly Cloudy
6/3/2024,10:53 PM,82,0.79,12,29.13,0,Mostly Cloudy
6/4/2024,11:53 PM,82,0.82,14,29.15,0,Cloudy
6/4/2024,12:53 AM,82,0.85,13,29.14,0,Cloudy
6/4/2024,1:53 AM,81,0.88,12,29.1,0,Cloudy
6/4/2024,2:37 AM,81,0.88,8,29.09,0,Cloudy
6/4/2024,2:53 AM,81,0.88,8,29.09,0,Cloudy
6/4/2024,3:53 AM,81,0.88,10,29.09,0,Cloudy
6/4/2024,4:23 AM,81,0.88,12,29.08,0,Cloudy
6/4/2024,4:53 AM,81,0.88,17,29.08,0,Cloudy
6/4/2024,5:53 AM,81,0.91,12,29.11,0,Cloudy
6/4/2024,6:53 AM,82,0.88,13,29.12,0,Cloudy
6/4/2024,7:53 AM,83,0.85,12,29.14,0,Cloudy
6/4/2024,8:53 AM,84,0.82,14,29.14,0,Cloudy
6/4/2024,9:39 AM,85,0.80,15,29.13,0,Cloudy
6/4/2024,9:53 AM,86,0.77,15,29.13,0,Cloudy
6/4/2024,10:53 AM,89,0.70,15,29.1,0,Cloudy
6/4/2024,11:53 AM,91,0.66,14,29.09,0,Mostly Cloudy
6/4/2024,12:53 PM,93,0.62,14,29.07,0,Mostly Cloudy
6/4/2024,1:53 PM,95,0.60,16,29.05,0,Partly Cloudy
6/4/2024,2:53 PM,96,0.58,21,29.04,0,Fair / Windy
6/4/2024,3:53 PM,97,0.54,15,29.03,0,Fair
6/4/2024,4:53 PM,96,0.58,15,29.02,0,Fair
6/4/2024,5:53 PM,94,0.62,17,29.02,0,Fair
6/4/2024,6:53 PM,91,0.66,15,29.03,0,Fair
6/4/2024,7:53 PM,88,0.72,14,29.06,0,Fair
6/4/2024,8:53 PM,85,0.80,14,29.09,0,Partly Cloudy
6/4/2024,9:53 PM,83,0.82,12,29.11,0,Partly Cloudy
6/4/2024,10:53 PM,82,0.82,15,29.11,0,Partly Cloudy
6/5/2024,11:13 PM,82,0.82,15,29.11,0,Mostly Cloudy
6/5/2024,11:53 PM,82,0.85,15,29.11,0,Cloudy
6/5/2024,12:53 AM,82,0.88,13,29.11,0,Cloudy
6/5/2024,1:53 AM,82,0.88,10,29.11,0,Cloudy
6/5/2024,2:53 AM,82,0.88,10,29.1,0,Cloudy
6/5/2024,3:53 AM,82,0.88,10,29.1,0,Cloudy
6/5/2024,4:53 AM,82,0.88,13,29.1,0,Cloudy
6/5/2024,5:53 AM,81,0.91,8,29.12,0,Cloudy
6/5/2024,6:53 AM,82,0.88,5,29.15,0,Cloudy
6/5/2024,7:53 AM,82,0.88,16,29.21,0,Cloudy
6/5/2024,8:24 AM,74,0.87,31,29.25,0,Light Rain / Windy
6/5/2024,8:53 AM,71,0.90,16,29.28,0,Cloudy
6/5/2024,9:53 AM,72,0.87,8,29.26,0,Mostly Cloudy
6/5/2024,10:53 AM,75,0.84,8,29.23,0,Mostly Cloudy
6/5/2024,11:53 AM,79,0.74,6,29.21,0,Mostly Cloudy
6/5/2024,12:53 PM,85,0.61,8,29.2,0,Mostly Cloudy
6/5/2024,1:53 PM,88,0.55,8,29.22,0,Mostly Cloudy
6/5/2024,2:53 PM,90,0.54,7,29.22,0,Mostly Cloudy
6/5/2024,3:53 PM,90,0.55,9,29.2,0,Partly Cloudy
6/5/2024,4:53 PM,90,0.54,9,29.19,0,Partly Cloudy
6/5/2024,5:53 PM,88,0.57,6,29.19,0,Partly Cloudy
6/5/2024,6:53 PM,83,0.69,3,29.2,0,Partly Cloudy
6/5/2024,7:53 PM,78,0.84,3,29.21,0,Mostly Cloudy
6/5/2024,8:53 PM,76,0.87,5,29.25,0,Partly Cloudy
6/5/2024,9:53 PM,75,0.87,3,29.26,0,Fair
6/5/2024,10:53 PM,74,0.91,0,29.28,0,Fair
6/6/2024,11:53 PM,72,0.97,0,29.27,0,Fair
6/6/2024,12:53 AM,72,0.97,0,29.26,0,Fair
6/6/2024,1:53 AM,73,0.93,0,29.25,0,Fair
6/6/2024,2:53 AM,71,0.96,0,29.24,0,Fair
6/6/2024,3:53 AM,71,0.96,0,29.24,0,Fair
6/6/2024,4:53 AM,70,0.97,0,29.25,0,Fair
6/6/2024,5:53 AM,69,1.00,0,29.27,0,Fair
6/6/2024,6:53 AM,76,0.91,0,29.29,0,Fair
6/6/2024,7:53 AM,81,0.77,0,29.3,0,Fair
6/6/2024,8:53 AM,84,0.74,6,29.31,0,Fair
6/6/2024,9:53 AM,88,0.67,5,29.31,0,Fair
6/6/2024,10:53 AM,90,0.63,0,29.31,0,Fair
6/6/2024,11:53 AM,92,0.58,3,29.3,0,Fair
6/6/2024,12:53 PM,93,0.56,7,29.29,0,Fair
6/6/2024,1:53 PM,96,0.49,8,29.27,0,Fair
6/6/2024,2:53 PM,96,0.47,12,29.26,0,Fair
6/6/2024,3:53 PM,96,0.43,8,29.25,0,Fair
6/6/2024,4:53 PM,95,0.50,9,29.25,0,Fair
6/6/2024,5:53 PM,94,0.49,10,29.24,0,Fair
6/6/2024,6:53 PM,91,0.53,8,29.26,0,Fair
6/6/2024,7:53 PM,86,0.59,5,29.27,0,Fair
6/6/2024,8:53 PM,78,0.79,0,29.29,0,Fair
6/6/2024,9:53 PM,75,0.84,0,29.32,0,Fair
6/6/2024,10:53 PM,73,0.90,0,29.33,0,Fair
6/7/2024,11:53 PM,73,0.90,0,29.34,0,Fair
6/7/2024,12:53 AM,72,0.93,3,29.33,0,Fair
6/7/2024,1:53 AM,71,0.93,0,29.32,0,Fair
6/7/2024,2:53 AM,69,0.96,0,29.32,0,Fair
6/7/2024,3:53 AM,68,1.00,0,29.32,0,Fair
6/7/2024,4:53 AM,69,0.96,0,29.33,0,Fair
6/7/2024,5:53 AM,69,0.96,0,29.35,0,Fair
6/7/2024,6:53 AM,75,0.90,0,29.36,0,Fair
6/7/2024,7:53 AM,80,0.81,5,29.38,0,Fair
6/7/2024,8:53 AM,85,0.72,7,29.38,0,Fair
6/7/2024,9:53 AM,87,0.65,8,29.38,0,Fair
6/7/2024,10:53 AM,89,0.59,7,29.37,0,Fair
6/7/2024,11:53 AM,91,0.53,7,29.36,0,Fair
6/7/2024,12:53 PM,94,0.51,8,29.35,0,Fair
6/7/2024,1:53 PM,94,0.46,10,29.34,0,Fair
6/7/2024,2:53 PM,95,0.49,10,29.32,0,Fair
6/7/2024,3:53 PM,96,0.44,9,29.3,0,Fair
6/7/2024,4:53 PM,95,0.43,9,29.29,0,Fair
6/7/2024,5:53 PM,93,0.47,12,29.29,0,Fair
6/7/2024,6:53 PM,91,0.52,9,29.29,0,Fair
6/7/2024,7:53 PM,86,0.63,7,29.3,0,Fair
6/7/2024,8:53 PM,85,0.67,8,29.31,0,Fair
6/7/2024,9:53 PM,79,0.82,6,29.32,0,Fair
6/7/2024,10:53 PM,78,0.84,9,29.32,0,Fair
6/8/2024,11:53 PM,78,0.81,9,29.31,0,Fair
6/8/2024,12:53 AM,77,0.84,7,29.32,0,Fair
6/8/2024,1:53 AM,74,0.91,6,29.32,0,Fair
6/8/2024,2:53 AM,72,0.93,6,29.32,0,Fair
6/8/2024,3:53 AM,73,0.93,3,29.32,0,Fair
6/8/2024,4:53 AM,72,0.93,3,29.34,0,Fair
6/8/2024,5:53 AM,71,0.96,0,29.35,0,Fair
6/8/2024,6:53 AM,76,0.87,0,29.37,0,Fair
6/8/2024,7:53 AM,80,0.85,10,29.37,0,Fair
6/8/2024,8:23 AM,82,0.79,8,29.38,0,Mostly Cloudy
6/8/2024,8:53 AM,84,0.74,10,29.37,0,Partly Cloudy
6/8/2024,9:53 AM,86,0.65,9,29.37,0,Fair
6/8/2024,10:53 AM,88,0.61,12,29.35,0,Fair
6/8/2024,11:53 AM,90,0.57,14,29.31,0,Fair
6/8/2024,12:53 PM,93,0.52,17,29.3,0,Fair
6/8/2024,1:53 PM,93,0.50,14,29.28,0,Fair
6/8/2024,2:53 PM,95,0.49,14,29.26,0,Fair
6/8/2024,3:53 PM,95,0.46,16,29.25,0,Fair
6/8/2024,4:53 PM,94,0.49,16,29.24,0,Fair
6/8/2024,5:53 PM,92,0.48,15,29.25,0,Fair
6/8/2024,6:53 PM,90,0.50,14,29.26,0,Partly Cloudy
6/8/2024,7:53 PM,86,0.59,12,29.28,0,Partly Cloudy
6/8/2024,8:53 PM,82,0.69,7,29.29,0,Partly Cloudy
6/8/2024,9:53 PM,80,0.71,9,29.31,0,Partly Cloudy
6/8/2024,10:53 PM,78,0.76,8,29.31,0,Partly Cloudy
6/9/2024,11:53 PM,76,0.85,7,29.31,0,Partly Cloudy
6/9/2024,12:53 AM,74,0.91,6,29.3,0,Fair
6/9/2024,1:53 AM,74,0.93,0,29.28,0,Mostly Cloudy
6/9/2024,2:53 AM,72,0.97,3,29.28,0,Partly Cloudy
6/9/2024,3:53 AM,73,0.93,0,29.28,0,Fair
6/9/2024,4:53 AM,69,1.00,0,29.29,0,Fair
6/9/2024,5:03 AM,68,0.96,0,29.29,0,Patches of Fog
6/9/2024,5:53 AM,70,1.00,0,29.29,0,Patches of Fog
6/9/2024,6:20 AM,73,0.96,0,29.3,0,Patches of Fog
6/9/2024,6:30 AM,74,0.97,0,29.31,0,Mostly Cloudy
6/9/2024,6:53 AM,74,1.00,0,29.31,0,Mostly Cloudy
6/9/2024,7:53 AM,76,0.94,0,29.32,0,Mostly Cloudy
6/9/2024,8:23 AM,79,0.88,3,29.32,0,Mostly Cloudy
6/9/2024,8:53 AM,81,0.82,8,29.31,0,Mostly Cloudy
6/9/2024,9:08 AM,84,0.74,8,29.3,0,Mostly Cloudy
6/9/2024,9:41 AM,85,0.67,12,29.3,0,Partly Cloudy
6/9/2024,9:53 AM,86,0.67,9,29.3,0,Partly Cloudy
6/9/2024,10:53 AM,89,0.57,7,29.29,0,Fair
6/9/2024,11:53 AM,91,0.53,13,29.28,0,Fair
6/9/2024,12:53 PM,93,0.49,9,29.28,0,Partly Cloudy
6/9/2024,1:53 PM,93,0.47,12,29.25,0,Fair
6/9/2024,2:53 PM,94,0.46,6,29.24,0,Partly Cloudy
6/9/2024,3:53 PM,95,0.46,9,29.23,0,Partly Cloudy
6/9/2024,4:53 PM,95,0.43,12,29.21,0,Fair
6/9/2024,5:53 PM,93,0.44,12,29.19,0,Fair
6/9/2024,6:53 PM,90,0.50,8,29.2,0,Fair
6/9/2024,7:53 PM,86,0.61,7,29.2,0,Partly Cloudy
6/9/2024,8:53 PM,85,0.65,6,29.24,0,Partly Cloudy
6/9/2024,9:53 PM,83,0.72,8,29.26,0,Partly Cloudy
6/9/2024,10:53 PM,82,0.74,8,29.27,0,Mostly Cloudy
6/10/2024,11:53 PM,81,0.79,7,29.27,0,Mostly Cloudy
6/10/2024,12:53 AM,80,0.81,6,29.27,0,Mostly Cloudy
6/10/2024,1:53 AM,79,0.88,6,29.24,0,Mostly Cloudy
6/10/2024,2:44 AM,78,0.90,0,29.24,0,Mostly Cloudy
6/10/2024,2:53 AM,78,0.90,5,29.25,0,Mostly Cloudy
6/10/2024,3:53 AM,78,0.90,3,29.26,0,Mostly Cloudy
6/10/2024,4:00 AM,78,0.90,3,29.27,0,Mostly Cloudy
6/10/2024,4:53 AM,77,0.94,3,29.26,0,Mostly Cloudy
6/10/2024,5:53 AM,78,0.93,0,29.29,0,Mostly Cloudy
6/10/2024,6:53 AM,79,0.90,0,29.31,0,Mostly Cloudy
6/10/2024,7:18 AM,79,0.90,0,29.33,0,Mostly Cloudy
6/10/2024,7:53 AM,81,0.88,3,29.32,0,Mostly Cloudy
6/10/2024,8:53 AM,83,0.79,6,29.31,0,Mostly Cloudy
6/10/2024,9:53 AM,84,0.69,3,29.29,0,Mostly Cloudy
6/10/2024,10:53 AM,87,0.65,5,29.28,0,Mostly Cloudy
6/10/2024,11:53 AM,90,0.54,0,29.28,0,Mostly Cloudy
6/10/2024,12:53 PM,92,0.52,3,29.26,0,Mostly Cloudy
6/10/2024,1:53 PM,93,0.45,3,29.24,0,Partly Cloudy
6/10/2024,2:53 PM,95,0.46,3,29.22,0,Mostly Cloudy
6/10/2024,3:53 PM,94,0.47,0,29.2,0,Mostly Cloudy
6/10/2024,4:53 PM,92,0.50,9,29.2,0,Partly Cloudy
6/10/2024,5:53 PM,87,0.61,6,29.21,0,Mostly Cloudy
6/10/2024,6:53 PM,80,0.87,0,29.22,0,Partly Cloudy
6/10/2024,7:53 PM,81,0.69,13,29.25,0,Partly Cloudy
6/10/2024,8:53 PM,77,0.82,3,29.26,0,Fair
6/10/2024,9:53 PM,77,0.82,6,29.29,0,Fair
6/10/2024,10:53 PM,78,0.79,7,29.3,0,Fair
6/11/2024,11:53 PM,78,0.76,9,29.31,0,Partly Cloudy
6/11/2024,12:53 AM,76,0.85,7,29.3,0,Fair
6/11/2024,1:53 AM,75,0.87,6,29.3,0,Fair
6/11/2024,2:53 AM,75,0.90,6,29.28,0,Fair
6/11/2024,3:53 AM,73,0.93,0,29.29,0,Fair
6/11/2024,4:53 AM,74,0.91,0,29.29,0,Fair
6/11/2024,5:53 AM,73,0.93,3,29.29,0,Fair
6/11/2024,6:53 AM,75,0.90,6,29.31,0,Fair
6/11/2024,7:53 AM,78,0.81,3,29.33,0,Mostly Cloudy
6/11/2024,8:10 AM,79,0.79,0,29.33,0,Partly Cloudy
6/11/2024,8:53 AM,82,0.74,0,29.34,0,Partly Cloudy
6/11/2024,9:53 AM,86,0.70,3,29.33,0,Partly Cloudy
6/11/2024,10:53 AM,87,0.65,0,29.32,0,Partly Cloudy
6/11/2024,11:53 AM,90,0.59,0,29.31,0,Partly Cloudy
6/11/2024,12:53 PM,92,0.54,3,29.28,0,Partly Cloudy
6/11/2024,1:53 PM,95,0.46,5,29.25,0,Partly Cloudy
6/11/2024,2:53 PM,95,0.47,21,29.24,0,Mostly Cloudy / Windy
6/11/2024,3:12 PM,81,0.74,24,29.27,0,Mostly Cloudy / Windy
6/11/2024,3:53 PM,79,0.77,18,29.27,0,Light Rain
6/11/2024,4:53 PM,76,0.87,8,29.29,0,Light Rain with Thunder
6/11/2024,5:15 PM,75,0.90,9,29.28,0,Rain
6/11/2024,5:53 PM,77,0.90,7,29.25,0.1,Mostly Cloudy
6/11/2024,6:53 PM,77,0.88,8,29.27,0,Mostly Cloudy
6/11/2024,7:53 PM,76,0.87,12,29.28,0,Mostly Cloudy
6/11/2024,8:53 PM,76,0.91,7,29.31,0,Mostly Cloudy
6/11/2024,9:53 PM,76,0.91,6,29.32,0,Mostly Cloudy
